date,month,day_of_week,shift,covers,avg_ticket_eur,sales_eur,food_cost_pct,food_cost_eur,staff_cost_eur,staff_pct,other_costs_eur,prime_cost_pct,net_profit_eur,revpash_eur,table_turnover,waste_pct,temperature_c,booking_channel,google_rating,staff_count,net_profit_rf_eur
2024-07-19,7,Friday,Dinner,73,37.05,2704.65,31.1,841.15,1092.68,40.4,169.37,71.5,601.45,12.02,2.92,1.0,32.9,Walk-in,3.8,8,700.02
2024-07-19,7,Friday,Dinner,49,34.62,1696.38,31.1,527.57,532.66,31.4,190.27,62.5,445.88,7.54,1.96,5.8,35.0,WhatsApp,3.7,7,459.16
2024-07-19,7,Friday,Dinner,92,33.78,3107.76,22.0,683.71,1159.19,37.3,120.09,59.3,1144.77,13.81,3.68,10.0,34.5,WhatsApp,4.6,4,1090.48
2024-07-19,7,Friday,Lunch,69,22.26,1535.94,35.6,546.79,399.34,26.0,196.26,61.6,393.55,8.78,2.76,5.7,34.2,Walk-in,5.0,8,436.26
2024-07-20,7,Saturday,Lunch,84,22.77,1912.68,22.4,428.44,453.31,23.7,175.75,46.1,855.18,10.93,3.36,9.7,33.6,Google Maps,4.8,9,794.65
2024-07-20,7,Saturday,Lunch,95,24.85,2360.75,30.4,717.67,592.55,25.1,150.53,55.5,900.0,13.49,3.8,7.8,33.3,WhatsApp,4.1,5,815.1
2024-07-22,7,Monday,Dinner,40,45.77,1830.8,36.3,664.58,510.79,27.9,192.08,64.2,463.35,8.14,1.6,10.6,30.5,Phone,4.5,7,491.25
2024-07-23,7,Tuesday,Lunch,43,23.8,1023.4,39.8,407.31,309.07,30.2,113.94,70.0,193.08,5.85,1.72,4.6,32.6,Walk-in,3.8,8,187.74
2024-07-23,7,Tuesday,Dinner,51,36.31,1851.81,29.5,546.28,540.73,29.2,193.4,58.7,571.4,8.23,2.04,8.5,33.4,Phone,4.3,10,552.12
2024-07-25,7,Thursday,Lunch,44,20.47,900.68,25.3,227.87,235.08,26.1,211.18,51.4,226.55,5.15,1.76,9.4,30.8,Phone,3.9,5,245.32
2024-07-25,7,Thursday,Lunch,62,16.0,992.0,36.2,359.1,301.57,30.4,203.74,66.6,127.59,5.67,2.48,8.4,29.5,Phone,4.6,9,132.29
2024-07-25,7,Thursday,Dinner,44,39.87,1754.28,34.5,605.23,542.07,30.9,225.5,65.4,381.48,7.8,1.76,8.4,35.3,Phone,4.5,6,413.75
2024-07-26,7,Friday,Lunch,65,36.15,2349.75,29.0,681.43,787.17,33.5,242.44,62.5,638.71,13.43,2.6,11.6,33.1,Walk-in,4.9,6,637.53
2024-07-27,7,Saturday,Lunch,50,30.52,1526.0,28.5,434.91,570.72,37.4,186.34,65.9,334.03,8.72,2.0,3.0,33.4,Website,4.0,5,356.59
2024-07-27,7,Saturday,Lunch,71,16.75,1189.25,28.1,334.18,335.37,28.2,239.3,56.3,280.4,6.8,2.84,8.4,34.1,Phone,4.7,6,277.15
2024-07-27,7,Saturday,Dinner,77,33.86,2607.22,29.6,771.74,941.21,36.1,186.17,65.7,708.1,11.59,3.08,4.4,31.0,Phone,4.3,8,732.03
2024-07-27,7,Saturday,Dinner,24,27.85,668.4,32.3,215.89,202.53,30.3,158.52,62.6,91.46,2.97,0.96,10.3,32.2,Website,4.1,7,72.34
2024-07-28,7,Sunday,Lunch,78,21.54,1680.12,28.7,482.19,376.35,22.4,172.33,51.1,649.25,9.6,3.12,5.5,36.0,Walk-in,4.2,8,630.15
2024-07-28,7,Sunday,Lunch,73,26.54,1937.42,29.2,565.73,753.66,38.9,202.01,68.1,416.02,11.07,2.92,1.0,32.0,Walk-in,4.8,5,479.66
2024-07-28,7,Sunday,Lunch,59,21.24,1253.16,33.6,421.06,518.81,41.4,238.83,75.0,74.46,7.16,2.36,10.3,32.5,WhatsApp,4.0,8,151.22
2024-07-28,7,Sunday,Dinner,95,30.35,2883.25,25.1,723.7,954.36,33.1,190.07,58.2,1015.12,12.81,3.8,7.2,31.7,Walk-in,4.1,8,1033.13
2024-07-30,7,Tuesday,Dinner,69,32.27,2226.63,29.5,656.86,676.9,30.4,159.69,59.9,733.18,9.9,2.76,9.1,31.5,Google Maps,3.3,4,725.59
2024-07-31,7,Wednesday,Lunch,40,18.66,746.4,24.3,181.38,213.47,28.6,254.99,52.9,96.56,4.27,1.6,12.3,35.2,Walk-in,4.0,10,108.94
2024-07-31,7,Wednesday,Lunch,67,27.55,1845.85,31.4,579.6,511.3,27.7,125.43,59.1,629.52,10.55,2.68,9.1,28.0,Walk-in,4.2,8,573.41
2024-08-01,8,Thursday,Lunch,73,29.73,2170.29,23.2,503.51,783.47,36.1,159.98,59.3,723.33,12.4,2.92,8.5,30.9,Phone,3.8,9,742.0
2024-08-02,8,Friday,Dinner,76,26.15,1987.4,34.6,687.64,594.23,29.9,230.18,64.5,475.35,8.83,3.04,7.9,32.2,Walk-in,3.7,9,460.86
2024-08-02,8,Friday,Dinner,80,44.24,3539.2,25.7,909.57,1359.05,38.4,269.49,64.1,1001.09,15.73,3.2,4.6,35.2,Google Maps,3.4,9,1002.7
2024-08-03,8,Saturday,Lunch,80,23.41,1872.8,23.9,447.6,565.59,30.2,211.63,54.1,647.98,10.7,3.2,7.4,29.5,Google Maps,3.9,7,581.82
2024-08-03,8,Saturday,Lunch,35,17.45,610.75,29.5,180.17,170.4,27.9,201.24,57.4,58.94,3.49,1.4,13.9,29.2,Website,4.7,9,63.34
2024-08-04,8,Sunday,Lunch,70,22.95,1606.5,37.8,607.26,433.76,27.0,176.91,64.8,388.57,9.18,2.8,6.9,30.1,Google Maps,3.5,3,410.19
2024-08-09,8,Friday,Dinner,69,32.74,2259.06,33.8,763.56,594.13,26.3,214.66,60.1,686.71,10.04,2.76,7.5,33.2,Walk-in,4.4,8,711.61
2024-08-10,8,Saturday,Lunch,95,23.08,2192.6,23.3,510.88,714.79,32.6,195.82,55.9,771.11,12.53,3.8,11.8,32.0,WhatsApp,4.5,10,752.5
2024-08-10,8,Saturday,Dinner,80,30.41,2432.8,25.6,622.8,571.71,23.5,156.05,49.1,1082.24,10.81,3.2,3.4,28.9,Google Maps,5.0,6,1009.24
2024-08-15,8,Thursday,Dinner,51,30.39,1549.89,29.4,455.67,401.42,25.9,176.1,55.3,516.7,6.89,2.04,9.9,32.0,Google Maps,4.5,9,524.98
2024-08-16,8,Friday,Lunch,72,21.97,1581.84,40.0,632.74,578.95,36.6,150.96,76.6,219.19,9.04,2.88,3.2,34.9,WhatsApp,4.5,10,259.35
2024-08-17,8,Saturday,Lunch,92,28.45,2617.4,27.2,711.93,659.58,25.2,190.61,52.4,1055.28,14.96,3.68,9.2,32.3,Phone,4.2,8,1022.29
2024-08-18,8,Sunday,Lunch,70,25.04,1752.8,27.3,478.51,601.21,34.3,197.28,61.6,475.8,10.02,2.8,7.9,32.1,Phone,4.1,9,477.27
2024-08-18,8,Sunday,Dinner,61,39.82,2429.02,37.1,901.17,485.8,20.0,263.55,57.1,778.5,10.8,2.44,9.8,32.2,Google Maps,4.4,4,756.96
2024-08-20,8,Tuesday,Dinner,52,31.56,1641.12,31.8,521.88,612.14,37.3,163.12,69.1,343.98,7.29,2.08,5.0,32.6,Walk-in,4.6,5,360.99
2024-08-23,8,Friday,Dinner,91,40.04,3643.64,35.2,1282.56,859.9,23.6,181.87,58.8,1319.31,16.19,3.64,6.4,29.3,Walk-in,4.2,10,1274.25
2024-08-23,8,Friday,Lunch,83,19.73,1637.59,28.1,460.16,419.22,25.6,246.66,53.7,511.55,9.36,3.32,10.0,31.3,Google Maps,4.6,9,500.67
2024-08-23,8,Friday,Lunch,74,9.0,666.0,30.6,203.8,222.44,33.4,271.23,64.0,-31.47,3.81,2.96,6.5,31.4,Walk-in,5.0,8,38.75
2024-08-24,8,Saturday,Dinner,77,32.17,2477.09,36.3,899.18,777.81,31.4,211.36,67.7,588.74,11.01,3.08,10.3,30.8,Walk-in,4.1,6,623.03
2024-08-24,8,Saturday,Dinner,63,38.4,2419.2,30.4,735.44,834.62,34.5,178.59,64.9,670.55,10.75,2.52,8.6,33.2,Walk-in,4.1,8,671.92
2024-08-26,8,Monday,Lunch,36,12.2,439.2,35.5,155.92,103.65,23.6,168.71,59.1,10.92,2.51,1.44,6.7,30.5,Google Maps,4.1,10,16.27
2024-08-26,8,Monday,Dinner,31,39.34,1219.54,32.5,396.35,348.79,28.6,107.06,61.1,367.34,5.42,1.24,7.1,31.1,Phone,4.2,7,353.49
2024-08-26,8,Monday,Dinner,35,48.79,1707.65,26.8,457.65,459.36,26.9,148.25,53.7,642.39,7.59,1.4,8.0,29.3,Google Maps,4.6,8,618.69
2024-08-27,8,Tuesday,Dinner,74,38.28,2832.72,30.9,875.31,691.18,24.4,194.57,55.3,1071.66,12.59,2.96,7.3,32.6,Phone,4.1,8,1013.28
2024-08-28,8,Wednesday,Dinner,40,33.33,1333.2,34.9,465.29,439.96,33.0,181.86,67.9,246.09,5.93,1.6,10.2,33.7,Phone,4.2,6,264.39
2024-08-28,8,Wednesday,Dinner,46,31.56,1451.76,33.7,489.24,503.76,34.7,218.05,68.4,240.71,6.45,1.84,6.9,31.1,Phone,4.0,6,296.56
2024-08-29,8,Thursday,Dinner,38,31.83,1209.54,30.8,372.54,342.3,28.3,181.22,59.1,313.48,5.38,1.52,6.3,33.4,Google Maps,4.3,10,343.72
2024-08-29,8,Thursday,Lunch,35,25.43,890.05,23.4,208.27,334.66,37.6,157.33,61.0,189.79,5.09,1.4,10.7,31.5,Phone,3.9,8,176.89
2024-08-29,8,Thursday,Lunch,53,18.61,986.33,23.8,234.75,257.43,26.1,205.36,49.9,288.79,5.64,2.12,6.7,26.7,Website,3.6,6,246.27
2024-08-30,8,Friday,Dinner,62,22.17,1374.54,24.7,339.51,515.45,37.5,302.74,62.2,216.84,6.11,2.48,6.4,31.7,Website,4.3,6,292.77
2024-08-30,8,Friday,Lunch,95,24.61,2337.95,29.0,678.01,766.85,32.8,175.72,61.8,717.37,13.36,3.8,1.0,31.4,WhatsApp,4.9,5,712.95
2024-08-31,8,Saturday,Lunch,68,25.37,1725.16,29.5,508.92,412.31,23.9,196.25,53.4,607.68,9.86,2.72,4.9,32.0,Website,4.0,9,602.55
2024-08-31,8,Saturday,Lunch,95,34.2,3249.0,25.1,815.5,1296.35,39.9,228.11,65.0,909.04,18.57,3.8,5.5,32.3,Phone,3.7,6,982.99
2024-09-01,9,Sunday,Lunch,91,29.24,2660.84,35.1,933.95,739.71,27.8,164.28,62.9,822.9,15.2,3.64,6.4,27.1,Phone,4.9,6,801.73
2024-09-01,9,Sunday,Dinner,70,47.92,3354.4,25.9,868.79,1207.58,36.0,247.27,61.9,1030.76,14.91,2.8,5.8,31.4,Google Maps,4.1,9,1051.32
2024-09-02,9,Monday,Dinner,58,37.91,2198.78,25.5,560.69,675.03,30.7,118.94,56.2,844.12,9.77,2.32,10.9,28.4,Google Maps,4.5,3,743.62
2024-09-03,9,Tuesday,Lunch,59,40.68,2400.12,31.4,753.64,765.64,31.9,171.65,63.3,709.19,13.71,2.36,5.7,28.1,WhatsApp,3.8,7,687.77
2024-09-03,9,Tuesday,Lunch,77,27.31,2102.87,34.9,733.9,725.49,34.5,176.0,69.4,467.48,12.02,3.08,5.9,30.0,Google Maps,4.1,7,499.44
2024-09-04,9,Wednesday,Lunch,75,20.05,1503.75,39.2,589.47,514.28,34.2,196.8,73.4,203.2,8.59,3.0,8.5,28.5,Website,4.7,6,222.9
2024-09-04,9,Wednesday,Dinner,61,29.43,1795.23,33.3,597.81,508.05,28.3,101.28,61.6,588.09,7.98,2.44,4.7,33.6,Walk-in,4.2,6,536.45
2024-09-04,9,Wednesday,Dinner,66,36.26,2393.16,37.3,892.65,782.56,32.7,250.87,70.0,467.08,10.64,2.64,12.7,28.1,WhatsApp,4.2,6,503.53
2024-09-04,9,Wednesday,Lunch,64,10.33,661.12,26.2,173.21,213.54,32.3,208.64,58.5,65.73,3.78,2.56,10.4,29.2,Google Maps,3.5,8,84.7
2024-09-04,9,Wednesday,Dinner,39,34.28,1336.92,39.6,529.42,415.78,31.1,240.53,70.7,151.19,5.94,1.56,4.5,27.0,Google Maps,4.4,5,219.96
2024-09-04,9,Wednesday,Dinner,56,37.14,2079.84,23.6,490.84,603.15,29.0,262.59,52.6,723.26,9.24,2.24,11.0,30.2,Walk-in,3.8,7,733.41
2024-09-04,9,Wednesday,Dinner,71,36.86,2617.06,29.0,758.95,813.91,31.1,156.67,60.1,887.53,11.63,2.84,11.7,29.1,Google Maps,4.5,6,839.35
2024-09-06,9,Friday,Dinner,95,40.68,3864.6,33.2,1283.05,1538.11,39.8,80.0,73.0,963.44,17.18,3.8,4.6,27.8,WhatsApp,4.2,6,1041.33
2024-09-07,9,Saturday,Lunch,60,19.84,1190.4,24.6,292.84,339.26,28.5,241.59,53.1,316.71,6.8,2.4,4.5,26.8,Walk-in,4.2,7,291.69
2024-09-07,9,Saturday,Dinner,83,36.86,3059.38,27.3,835.21,1101.38,36.0,177.11,63.3,945.68,13.6,3.32,6.2,25.9,Google Maps,4.4,6,959.1
2024-09-07,9,Saturday,Lunch,76,22.83,1735.08,26.7,463.27,466.74,26.9,139.01,53.6,666.06,9.91,3.04,3.8,29.3,Phone,4.3,10,579.71
2024-09-07,9,Saturday,Dinner,71,33.95,2410.45,29.8,718.31,617.08,25.6,215.93,55.4,859.13,10.71,2.84,5.7,25.7,Website,4.8,7,815.6
2024-09-08,9,Sunday,Dinner,80,47.0,3760.0,36.7,1379.92,1744.64,46.4,300.86,83.1,334.58,16.71,3.2,6.8,31.1,Phone,4.7,9,609.13
2024-09-11,9,Wednesday,Dinner,59,33.84,1996.56,31.1,620.93,652.88,32.7,185.1,63.8,537.65,8.87,2.36,9.5,26.0,Walk-in,3.6,5,552.26
2024-09-11,9,Wednesday,Dinner,63,46.18,2909.34,29.1,846.62,954.26,32.8,232.8,61.9,875.66,12.93,2.52,8.2,28.1,Phone,4.0,5,883.45
2024-09-13,9,Friday,Lunch,95,31.04,2948.8,22.0,648.74,973.1,33.0,145.56,55.0,1181.4,16.85,3.8,7.6,26.7,Google Maps,4.4,4,1111.89
2024-09-14,9,Saturday,Lunch,88,22.06,1941.28,32.9,638.68,718.27,37.0,114.1,69.9,470.23,11.09,3.52,6.6,28.6,Walk-in,3.7,6,464.26
2024-09-14,9,Saturday,Dinner,79,35.48,2802.92,34.2,958.6,896.93,32.0,231.13,66.2,716.26,12.46,3.16,4.1,28.6,Google Maps,3.5,7,714.24
2024-09-14,9,Saturday,Dinner,95,39.75,3776.25,24.2,913.85,1287.7,34.1,214.57,58.3,1360.13,16.78,3.8,9.8,29.4,Website,3.8,7,1290.54
2024-09-14,9,Saturday,Lunch,94,21.97,2065.18,30.7,634.01,510.1,24.7,169.04,55.4,752.03,11.8,3.76,9.7,25.4,WhatsApp,4.1,8,724.25
2024-09-15,9,Sunday,Lunch,72,24.12,1736.64,31.8,552.25,606.09,34.9,266.78,66.7,311.52,9.92,2.88,6.1,27.0,Walk-in,2.5,8,405.32
2024-09-15,9,Sunday,Lunch,51,25.4,1295.4,34.9,452.09,373.08,28.8,110.6,63.7,359.63,7.4,2.04,4.7,30.4,Website,3.7,9,298.47
2024-09-15,9,Sunday,Dinner,55,27.99,1539.45,28.1,432.59,514.18,33.4,134.65,61.5,458.03,6.84,2.2,12.7,29.8,Google Maps,3.4,5,406.8
2024-09-16,9,Monday,Dinner,46,47.04,2163.84,27.5,595.06,463.06,21.4,165.57,48.9,940.15,9.62,1.84,8.7,23.5,Walk-in,4.6,7,895.14
2024-09-16,9,Monday,Lunch,32,28.21,902.72,29.2,263.59,299.7,33.2,173.96,62.4,165.47,5.16,1.28,9.2,29.3,Walk-in,4.5,5,166.84
2024-09-16,9,Monday,Lunch,28,24.53,686.84,36.1,247.95,137.37,20.0,255.94,56.1,45.58,3.92,1.12,9.3,26.4,Walk-in,4.2,8,81.79
2024-09-17,9,Tuesday,Dinner,45,34.7,1561.5,35.2,549.65,446.59,28.6,192.21,63.8,373.05,6.94,1.8,4.4,27.3,WhatsApp,4.1,10,398.29
2024-09-17,9,Tuesday,Dinner,46,46.07,2119.22,30.9,654.84,455.63,21.5,181.32,52.4,827.43,9.42,1.84,12.5,28.0,Walk-in,4.3,4,804.6
2024-09-18,9,Wednesday,Lunch,67,27.53,1844.51,35.1,647.42,612.38,33.2,132.85,68.3,451.86,10.54,2.68,6.8,31.6,Walk-in,3.7,8,449.75
2024-09-19,9,Thursday,Dinner,53,35.44,1878.32,22.0,413.23,569.13,30.3,238.9,52.3,657.06,8.35,2.12,10.5,26.4,Google Maps,4.6,9,652.66
2024-09-19,9,Thursday,Lunch,36,21.14,761.04,34.2,260.28,198.63,26.1,138.85,60.3,163.28,4.35,1.44,12.4,25.7,Phone,4.1,5,138.51
2024-09-21,9,Saturday,Lunch,74,24.86,1839.64,26.5,487.5,684.35,37.2,132.64,63.7,535.15,10.51,2.96,8.2,29.4,Google Maps,4.5,8,495.71
2024-09-22,9,Sunday,Dinner,78,46.08,3594.24,38.1,1369.41,916.53,25.5,171.99,63.6,1136.31,15.97,3.12,4.5,28.4,Google Maps,4.5,6,1087.12
2024-09-24,9,Tuesday,Dinner,49,49.52,2426.48,26.7,647.87,485.3,20.0,197.34,46.7,1095.97,10.78,1.96,1.0,30.9,Walk-in,4.3,7,1022.71
2024-09-25,9,Wednesday,Dinner,72,30.9,2224.8,27.6,614.04,725.28,32.6,157.59,60.2,727.89,9.89,2.88,7.9,27.8,WhatsApp,4.2,6,753.74
2024-09-25,9,Wednesday,Dinner,50,47.63,2381.5,33.2,790.66,504.88,21.2,221.82,54.4,864.14,10.58,2.0,8.8,30.9,Walk-in,4.2,7,857.57
2024-09-25,9,Wednesday,Dinner,71,34.39,2441.69,33.6,820.41,627.51,25.7,177.27,59.3,816.5,10.85,2.84,6.3,28.5,Phone,4.1,9,789.6
2024-09-25,9,Wednesday,Lunch,64,29.67,1898.88,29.2,554.47,520.29,27.4,237.37,56.6,586.75,10.85,2.56,8.4,29.6,Google Maps,4.3,7,600.56
2024-09-26,9,Thursday,Lunch,68,23.88,1623.84,32.5,527.75,371.86,22.9,212.73,55.4,511.5,9.28,2.72,9.3,31.7,Walk-in,4.2,6,542.46
2024-09-27,9,Friday,Lunch,53,16.73,886.69,33.0,292.61,243.84,27.5,270.62,60.5,79.62,5.07,2.12,11.0,28.2,Website,3.9,7,130.85
2024-09-28,9,Saturday,Lunch,75,26.55,1991.25,32.6,649.15,457.99,23.0,170.1,55.6,714.01,11.38,3.0,7.3,30.6,Phone,4.3,3,666.67
2024-09-29,9,Sunday,Dinner,72,43.41,3125.52,29.4,918.9,962.66,30.8,227.98,60.2,1015.98,13.89,2.88,7.9,27.3,Walk-in,4.2,5,995.64
2024-09-29,9,Sunday,Dinner,47,30.03,1411.41,33.0,465.77,337.33,23.9,109.59,56.9,498.72,6.27,1.88,7.5,29.0,Website,4.6,10,449.69
2024-09-29,9,Sunday,Lunch,94,22.74,2137.56,36.6,782.35,645.54,30.2,320.12,66.8,389.55,12.21,3.76,8.1,25.6,Phone,3.4,7,465.81
2024-09-30,9,Monday,Lunch,30,25.1,753.0,26.1,196.53,269.57,35.8,225.73,61.9,61.17,4.3,1.2,6.5,27.5,Google Maps,4.1,6,66.18
2024-09-30,9,Monday,Dinner,32,33.76,1080.32,27.6,298.17,366.23,33.9,176.67,61.5,239.25,4.8,1.28,6.4,26.4,Phone,3.8,7,234.67
2024-10-01,10,Tuesday,Lunch,29,15.12,438.48,31.1,136.37,129.79,29.6,178.34,60.7,-6.02,2.51,1.16,6.6,26.4,WhatsApp,3.9,6,-3.36
2024-10-01,10,Tuesday,Dinner,47,20.08,943.76,26.8,252.93,236.88,25.1,178.88,51.9,275.07,4.19,1.88,8.5,27.5,Walk-in,4.3,7,240.5
2024-10-01,10,Tuesday,Dinner,24,24.32,583.68,23.8,138.92,179.77,30.8,272.8,54.6,-7.81,2.59,0.96,5.5,23.3,Walk-in,3.5,4,30.24
2024-10-01,10,Tuesday,Dinner,46,25.68,1181.28,35.4,418.17,313.04,26.5,230.43,61.9,219.64,5.25,1.84,6.6,22.5,Phone,4.2,4,264.91
2024-10-02,10,Wednesday,Lunch,50,20.67,1033.5,22.1,228.4,320.38,31.0,170.05,53.1,314.67,5.91,2.0,13.4,21.4,Walk-in,4.1,5,270.14
2024-10-02,10,Wednesday,Lunch,45,25.23,1135.35,29.4,333.79,242.96,21.4,134.25,50.8,424.35,6.49,1.8,10.7,24.5,Google Maps,3.7,7,376.7
2024-10-03,10,Thursday,Dinner,47,29.36,1379.92,34.0,469.17,469.17,34.0,243.82,68.0,197.76,6.13,1.88,5.1,22.8,Phone,4.2,5,262.46
2024-10-03,10,Thursday,Dinner,47,25.93,1218.71,32.1,391.21,368.05,30.2,227.73,62.3,231.72,5.42,1.88,10.6,22.9,Walk-in,3.8,8,247.38
2024-10-04,10,Friday,Lunch,40,13.63,545.2,29.5,160.83,223.53,41.0,221.79,70.5,-60.95,3.12,1.6,9.9,27.3,Walk-in,5.0,5,-51.27
2024-10-06,10,Sunday,Dinner,71,22.96,1630.16,26.6,433.62,595.01,36.5,186.23,63.1,415.3,7.25,2.84,7.7,23.4,Google Maps,4.6,8,446.34
2024-10-06,10,Sunday,Lunch,46,23.03,1059.38,32.4,343.24,347.48,32.8,176.52,65.2,192.14,6.05,1.84,5.9,25.2,WhatsApp,4.1,4,212.46
2024-10-06,10,Sunday,Dinner,51,27.61,1408.11,27.0,380.19,413.98,29.4,265.84,56.4,348.1,6.26,2.04,5.5,24.1,Phone,3.9,3,420.95
2024-10-07,10,Monday,Lunch,24,16.94,406.56,32.1,130.51,107.33,26.4,270.02,58.5,-101.3,2.32,0.96,8.7,21.3,Phone,4.3,5,-42.1
2024-10-07,10,Monday,Dinner,30,39.07,1172.1,31.6,370.38,406.72,34.7,218.81,66.3,176.19,5.21,1.2,5.5,20.3,Walk-in,4.4,7,204.66
2024-10-07,10,Monday,Lunch,23,14.34,329.82,31.6,104.22,95.32,28.9,233.64,60.5,-103.36,1.88,0.92,11.3,25.0,Google Maps,4.2,4,-61.87
2024-10-08,10,Tuesday,Lunch,40,9.37,374.8,28.4,106.44,134.18,35.8,200.62,64.2,-66.44,2.14,1.6,12.1,27.4,Walk-in,3.7,4,-65.56
2024-10-09,10,Wednesday,Lunch,27,18.72,505.44,39.1,197.63,161.74,32.0,128.35,71.1,17.72,2.89,1.08,7.9,24.6,Phone,4.0,7,-19.84
2024-10-09,10,Wednesday,Lunch,51,20.33,1036.83,32.4,335.93,331.79,32.0,145.91,64.4,223.2,5.92,2.04,11.4,25.2,Google Maps,4.1,6,207.81
2024-10-09,10,Wednesday,Dinner,46,33.63,1546.98,29.9,462.55,510.5,33.0,241.58,62.9,332.35,6.88,1.84,6.8,22.2,WhatsApp,4.2,4,389.45
2024-10-09,10,Wednesday,Dinner,37,23.74,878.38,32.1,281.96,223.11,25.4,247.32,57.5,125.99,3.9,1.48,5.9,26.0,Phone,4.2,4,160.98
2024-10-10,10,Thursday,Lunch,35,15.7,549.5,27.9,153.31,136.83,24.9,237.44,52.8,21.92,3.14,1.4,11.3,26.0,Google Maps,4.4,6,54.11
2024-10-11,10,Friday,Lunch,61,19.96,1217.56,29.5,359.18,300.74,24.7,205.57,54.2,352.07,6.96,2.44,12.7,22.6,Phone,4.6,3,341.72
2024-10-13,10,Sunday,Dinner,43,30.09,1293.87,40.6,525.31,455.44,35.2,239.11,75.8,74.01,5.75,1.72,13.9,25.1,Website,4.5,7,156.3
2024-10-14,10,Monday,Dinner,28,34.55,967.4,27.9,269.9,244.75,25.3,187.38,53.2,265.37,4.3,1.12,9.0,20.5,Phone,4.3,6,238.07
2024-10-14,10,Monday,Dinner,35,25.8,903.0,30.7,277.22,233.88,25.9,217.96,56.6,173.94,4.01,1.4,10.6,25.4,Walk-in,3.6,2,170.79
2024-10-15,10,Tuesday,Lunch,31,15.44,478.64,29.2,139.76,156.52,32.7,180.79,61.9,1.57,2.74,1.24,8.9,22.9,WhatsApp,4.6,5,3.07
2024-10-15,10,Tuesday,Lunch,43,11.92,512.56,26.8,137.37,147.1,28.7,142.44,55.5,85.65,2.93,1.72,12.2,21.5,Walk-in,4.4,2,64.93
2024-10-16,10,Wednesday,Dinner,43,22.84,982.12,32.7,321.15,275.98,28.1,228.91,60.8,156.08,4.36,1.72,9.3,24.8,Walk-in,4.0,3,199.31
2024-10-17,10,Thursday,Lunch,39,9.39,366.21,31.1,113.89,101.44,27.7,247.38,58.8,-96.5,2.09,1.56,10.4,20.5,Walk-in,4.1,4,-53.43
2024-10-17,10,Thursday,Dinner,34,30.94,1051.96,34.6,363.98,210.39,20.0,301.33,54.6,176.26,4.68,1.36,4.6,24.7,WhatsApp,4.1,3,230.58
2024-10-17,10,Thursday,Lunch,52,17.57,913.64,34.2,312.46,230.24,25.2,201.88,59.4,169.06,5.22,2.08,7.3,21.7,Walk-in,3.9,8,174.65
2024-10-18,10,Friday,Dinner,44,26.49,1165.56,34.6,403.28,418.44,35.9,142.85,70.5,200.99,5.18,1.76,10.4,21.3,WhatsApp,3.4,6,201.85
2024-10-18,10,Friday,Lunch,28,18.23,510.44,27.3,139.35,139.35,27.3,175.22,54.6,56.52,2.92,1.12,10.2,24.1,Phone,3.7,7,24.83
2024-10-19,10,Saturday,Dinner,61,12.5,762.5,33.6,256.2,156.31,20.5,183.88,54.1,166.11,3.39,2.44,10.7,23.7,Walk-in,3.7,5,140.65
2024-10-20,10,Sunday,Lunch,36,14.23,512.28,33.7,172.64,128.07,25.0,196.68,58.7,14.89,2.93,1.44,8.4,26.9,Phone,3.3,5,35.27
2024-10-20,10,Sunday,Dinner,61,25.74,1570.14,26.9,422.37,499.3,31.8,211.19,58.7,437.28,6.98,2.44,6.0,21.4,Walk-in,3.7,7,383.97
2024-10-20,10,Sunday,Lunch,70,15.25,1067.5,29.7,317.05,338.4,31.7,206.33,61.4,205.72,6.1,2.8,7.8,26.8,Google Maps,4.6,6,212.96
2024-10-20,10,Sunday,Dinner,61,28.99,1768.39,25.2,445.63,503.99,28.5,224.97,53.7,593.8,7.86,2.44,8.1,21.7,Google Maps,4.3,6,607.46
2024-10-20,10,Sunday,Dinner,66,24.29,1603.14,33.7,540.26,426.44,26.6,198.88,60.3,437.56,7.13,2.64,8.7,25.8,Phone,3.7,4,387.05
2024-10-21,10,Monday,Dinner,40,32.33,1293.2,33.7,435.81,297.44,23.0,89.86,56.7,470.09,5.75,1.6,5.1,26.2,Walk-in,3.8,4,395.06
2024-10-21,10,Monday,Dinner,33,32.76,1081.08,36.7,396.76,343.78,31.8,200.22,68.5,140.32,4.8,1.32,7.2,24.6,Google Maps,4.6,5,168.59
2024-10-21,10,Monday,Dinner,29,25.9,751.1,30.1,226.08,256.88,34.2,193.9,64.3,74.24,3.34,1.16,7.7,22.4,WhatsApp,4.6,6,72.53
2024-10-22,10,Tuesday,Dinner,56,32.97,1846.32,32.8,605.59,672.06,36.4,214.76,69.2,353.91,8.21,2.24,1.3,21.0,Google Maps,4.1,4,389.51
2024-10-23,10,Wednesday,Lunch,57,17.34,988.38,35.0,345.93,241.16,24.4,173.73,59.4,227.56,5.65,2.28,10.5,20.1,WhatsApp,4.6,6,203.49
2024-10-23,10,Wednesday,Dinner,57,27.8,1584.6,28.0,443.69,583.13,36.8,200.06,64.8,357.72,7.04,2.28,8.5,27.7,Walk-in,3.8,3,347.19
2024-10-23,10,Wednesday,Lunch,35,25.22,882.7,27.4,241.86,262.16,29.7,215.03,57.1,163.65,5.04,1.4,8.8,23.4,WhatsApp,4.2,5,147.71
